frame,m68k_cycles,msh2_cycles,ssh2_cycles,m68k_useful,msh2_useful,ssh2_useful,active,fb_crc,scene,state,is_32x
2,127988,0,0,0,0,0,1,0x5E509DC5,0x0000,0x0000,1
3,127984,305838,92,0,0,0,1,0x5E509DC5,0x0000,0x0000,1
4,127987,129681,177722,0,0,0,1,0x5E509DC5,0x0000,0x0000,1
5,127987,0,307240,0,0,0,1,0x5E509DC5,0x0000,0x0000,1
6,127989,0,307232,0,0,0,1,0x5E509DC5,0x0000,0x0000,1
7,127986,0,307240,0,0,0,1,0x5E509DC5,0x0000,0x0000,1
8,127988,0,307240,0,0,0,1,0x5E509DC5,0x0000,0x0000,1
9,127988,0,307240,0,0,0,1,0x5E509DC5,0x0000,0x0000,1
10,127986,0,307240,0,0,0,1,0x5E509DC5,0x0000,0x0000,1
11,127985,0,307240,0,0,0,1,0x6C8988C5,0x0000,0x0000,1
12,127987,41656,307248,0,0,0,1,0xF29D2CC5,0x43C6,0x0000,1
13,127995,306154,307232,0,0,0,1,0xF29D2CC5,0x43C6,0x0000,1
14,127986,306146,307240,0,0,0,1,0x70DB5AE6,0x43C6,0x0000,1
15,127980,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
16,127996,306162,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
17,127986,306138,307240,0,0,0,1,0x6AD2E84B,0x43C6,0x0000,1
18,127979,306152,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
19,127989,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
20,127985,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
21,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
22,127989,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
23,127993,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
24,127979,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
25,127993,306130,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
26,127981,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
27,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
28,127989,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
29,127993,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
30,127979,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
31,127993,306144,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
32,127981,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
33,127987,306154,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
34,127993,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
35,127989,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
36,127979,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
37,127997,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
38,127977,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
39,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
40,127987,306130,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
41,127995,306154,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
42,127979,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
43,127987,306154,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
44,127987,306142,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
45,127987,306156,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
46,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
47,127995,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
48,127979,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
49,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
50,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
51,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
52,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
53,127995,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
54,127979,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
55,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
56,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
57,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
58,127987,306136,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
59,127995,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
60,127979,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
61,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
62,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
63,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
64,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
65,127995,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
66,127979,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
67,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
68,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
69,127987,306154,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
70,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
71,127995,306152,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
72,127979,306154,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
73,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
74,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
75,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
76,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
77,127995,306154,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
78,127979,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
79,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
80,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
81,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
82,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
83,127995,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
84,127979,306136,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
85,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
86,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
87,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
88,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
89,127995,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
90,127979,306154,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
91,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
92,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
93,127987,306130,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
94,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
95,127995,306154,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
96,127979,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
97,127987,306142,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
98,127987,306140,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
99,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
100,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
101,127995,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
102,127979,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
103,127987,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
104,127991,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
105,127983,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
106,127987,306146,307240,0,0,0,1,0x50306E9C,0x43C6,0x0008,1
107,127989,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
108,127985,306138,307240,0,0,0,1,0x30E2B768,0x43C6,0x0008,1
109,127987,306146,307240,0,0,0,1,0x30E2B768,0x43C6,0x0008,1
110,127991,306138,307240,0,0,0,1,0x50306E9C,0x43C6,0x0000,1
111,127983,306136,307240,0,0,0,1,0xBCD0CFE2,0x43C6,0x0008,1
112,127987,306138,307240,0,0,0,1,0xBCD0CFE2,0x43C6,0x0008,1
113,127989,306130,307240,0,0,0,1,0x30E2B768,0x43C6,0x0000,1
114,127985,306138,307240,0,0,0,1,0xA1133F26,0x43C6,0x0008,1
115,127987,306138,307240,0,0,0,1,0xA1133F26,0x43C6,0x0008,1
116,127991,306138,307240,0,0,0,1,0xBCD0CFE2,0x43C6,0x0000,1
117,127983,306146,307240,0,0,0,1,0x68217D0D,0x43C6,0x0008,1
118,127987,306146,307240,0,0,0,1,0x68217D0D,0x43C6,0x0008,1
119,127989,306138,307240,0,0,0,1,0xA1133F26,0x43C6,0x0000,1
120,127985,306154,307240,0,0,0,1,0x21DA9226,0x43C6,0x0008,1
121,127987,306146,307240,0,0,0,1,0x21DA9226,0x43C6,0x0008,1
122,127993,306146,307240,0,0,0,1,0x85BA6D8F,0x43C6,0x0000,1
123,127981,306146,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
124,127987,306144,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
125,127995,306138,307240,0,0,0,1,0x09E1B634,0x43C6,0x0000,1
126,127979,306146,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
127,127987,306138,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
128,127987,306146,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
129,127987,306138,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
130,127987,306162,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
131,127995,306130,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
132,127979,306146,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
133,127987,306138,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
134,127987,306138,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
135,127987,306138,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
136,127987,306154,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
137,127995,306144,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
138,127979,306138,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
139,127987,306138,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
140,127987,306146,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
141,127987,306138,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
142,127987,306138,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
143,127995,306154,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
144,127979,306138,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
145,127987,306146,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
146,127987,306130,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
147,127987,306146,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
148,127987,306138,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
149,127995,306154,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
150,127979,306144,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
151,127987,306146,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
152,127987,306138,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
153,127987,306138,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
154,127987,306146,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
155,127995,306146,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
156,127979,306154,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
157,127987,306138,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
158,127987,306146,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
159,127987,306146,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
160,127987,306138,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
161,127995,306130,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
162,127979,306154,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
163,127987,306142,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
164,127987,306132,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
165,127987,298619,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
166,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
167,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
168,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
169,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
170,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
171,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
172,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
173,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
174,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
175,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
176,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
177,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
178,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
179,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
180,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
181,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
182,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
183,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
184,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
185,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
186,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
187,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
188,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
189,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
190,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
191,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
192,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
193,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
194,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
195,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
196,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
197,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
198,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
199,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
200,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
201,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
202,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
203,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
204,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
205,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
206,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
207,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
208,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
209,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
210,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
211,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
212,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
213,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
214,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
215,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
216,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
217,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
218,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
219,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
220,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
221,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
222,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
223,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
224,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
225,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
226,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
227,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
228,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
229,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
230,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
231,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
232,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
233,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
234,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
235,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
236,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
237,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
238,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
239,127995,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
240,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
241,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
242,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
243,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
244,127988,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
245,127994,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
246,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
247,128001,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
248,127973,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
249,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
250,127989,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
251,127993,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
252,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
253,127988,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
254,127986,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
255,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
256,128023,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
257,127959,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
258,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
259,127987,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
260,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
261,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
262,128023,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
263,127959,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0000,1
264,127979,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
265,128023,0,307240,0,0,0,1,0xE75DE5F0,0x43C6,0x0008,1
266,127951,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0000,1
267,127987,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
268,127995,0,307240,0,0,0,1,0x71147DB9,0x43C6,0x0008,1
269,127979,0,307240,0,0,0,1,0x50954D6D,0x43C6,0x0000,1
270,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
271,127989,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
272,127987,0,307240,0,0,0,1,0x3F5F4334,0x43C6,0x0000,1
273,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
274,127989,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
275,127985,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
276,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
277,127993,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
278,127983,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
279,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
280,127989,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
281,127985,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
282,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
283,127994,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
284,127982,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
285,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
286,127993,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
287,127981,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
288,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
289,127997,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
290,127979,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
291,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
292,127987,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
293,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
294,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
295,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
296,127989,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
297,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
298,127987,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
299,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
300,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
301,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
302,127989,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
303,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
304,127987,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
305,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
306,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
307,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
308,127989,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
309,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
310,127987,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
311,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
312,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
313,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
314,127989,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
315,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
316,127987,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
317,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
318,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
319,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
320,127989,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
321,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
322,127987,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
323,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
324,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
325,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
326,127989,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
327,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
328,127987,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
329,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
330,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
331,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
332,127989,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
333,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
334,127987,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
335,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
336,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
337,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
338,127989,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
339,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
340,127987,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
341,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0000,1
342,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
343,127987,0,307240,0,0,0,1,0x37AF22AA,0x43C6,0x0008,1
344,127989,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
345,127985,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
346,127987,0,307240,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
